Quote Date,VIXClosingPrice,FrontDTE,FrontFuturesPrice,BackDTE,BackFuturesPrice,FrontRelativeSlope,BackRelativeSlope,FrontSTFWeight,BackSTFWeight,STF_Weighted_Slope,STF_ActualReturnOverNextBusDay
2004-08-02 00:00:00,15.37,16.0,16.34,44.0,19.77,-0.0037102203182374565,-0.006196256954982296,0.5,0.5,-0.004953238636609876,0.003484688359215393
2004-08-03 00:00:00,16.030001,15.0,16.52,43.0,19.69,-0.001977397094430997,-0.00574983675542335,0.4642857142857143,0.5357142857142857,-0.003998346912819758,-0.006221827464404655
2004-08-04 00:00:00,16.209999,14.0,16.56,42.0,19.419999999999998,-0.0015096661490683182,-0.005259673385317051,0.42857142857142855,0.5714285714285714,-0.0036525274269247365,0.04527546253355595
2004-08-05 00:00:00,18.32,13.0,17.65,41.0,20.0,0.002920026149487914,-0.004196428571428574,0.39285714285714285,0.6071428571428572,-0.001400678502497097,0.027986392148927595
2004-08-06 00:00:00,19.34,12.0,18.43,40.0,20.35,0.004114668113582927,-0.0033696033696033723,0.35714285714285715,0.6428571428571428,-0.000696649268465408,-0.018491947846261562
2004-08-09 00:00:00,18.889999,9.0,18.03,37.0,20.009999999999998,0.005299802797806116,-0.003533947312058251,0.25,0.75,-0.0013255097845921594,-0.03753967442235623
2004-08-10 00:00:00,17.469999,8.0,17.35,36.0,19.259999999999998,0.0008645461095100861,-0.003541759382880872,0.21428571428571427,0.7857142857142857,-0.0025975510630828094,0.011310352109996598
2004-08-11 00:00:00,18.040001,7.0,17.44,35.0,19.509999999999998,0.004914818152031445,-0.0037892655780918153,0.17857142857142858,0.8214285714285714,-0.0022349649119983756,0.0032413877045277097
2004-08-12 00:00:00,19.08,6.0,18.25,34.0,19.39,0.007579908675799072,-0.002099756870257129,0.14285714285714285,0.8571428571428572,-0.0007169475065348146,-0.01953778098945442
2004-08-13 00:00:00,17.98,5.0,17.9,33.0,19.009999999999998,0.0008938547486033727,-0.002085368602990906,0.10714285714285714,0.8928571428571429,-0.0017661661010343764,-0.02856249682508414
2004-08-16 00:00:00,17.57,2.0,17.130000000000003,30.0,18.5,0.012842965557501392,-0.00264478764478764,-0.0,1.0,-0.00264478764478764,-0.017297297297297343
2004-08-17 00:00:00,17.02,1.0,16.57,29.0,18.18,0.027157513578756745,-0.0031628162816281615,-0.03571428571428571,1.0357142857142858,-0.004245685205213337,0.026834672216251895
2004-08-23 00:00:00,15.88,23.0,17.6,58.0,18.69,-0.004249011857707511,-0.0016662844913246195,0.8,0.19999999999999996,-0.003732466384430933,-0.02066953645605334
2004-08-24 00:00:00,15.33,22.0,17.19,57.0,18.5,-0.004918292876408063,-0.002023166023166021,0.7714285714285715,0.22857142857142854,-0.0042565495956670245,-0.04319650690331326
2004-08-25 00:00:00,14.98,21.0,16.5,56.0,17.509999999999998,-0.004386724386724385,-0.0016480378559190637,0.7428571428571429,0.2571428571428571,-0.003682490707374445,-0.006293378428158647
2004-08-26 00:00:00,14.91,20.0,16.369999999999997,55.0,17.48,-0.004459376908979833,-0.0018143184047074257,0.7142857142857143,0.2857142857142857,-0.003703645907759146,-0.009055067085258401
2004-08-27 00:00:00,14.71,19.0,16.14,54.0,17.54,-0.00466314485097502,-0.0022805017103762807,0.6857142857142857,0.3142857142857143,-0.003914314149643988,0.009572172792512499
2004-08-30 00:00:00,15.44,16.0,16.34,51.0,17.6,-0.0034424724602203196,-0.002045454545454548,0.6,0.4,-0.0028836652943140108,-0.0013466674084791075
2004-08-31 00:00:00,15.29,15.0,16.259999999999998,50.0,17.669999999999998,-0.0039770397703976995,-0.002279893281591075,0.5714285714285714,0.4285714285714286,-0.0032496912751948607,-0.015334431782348359
2004-09-01 00:00:00,14.91,14.0,16.009999999999998,49.0,17.4,-0.004907647006335317,-0.0022824302134646975,0.5428571428571428,0.4571428571428572,-0.0037075479010230334,-0.0377853742888527
2004-09-02 00:00:00,14.28,13.0,15.5,48.0,16.619999999999997,-0.006054590570719606,-0.0019253910950661813,0.5142857142857142,0.48571428571428577,-0.004048979396830799,-0.01059335540434865
2004-09-03 00:00:00,13.91,12.0,15.26,47.0,16.53,-0.0073722149410222785,-0.002195143029988767,0.4857142857142857,0.5142857142857142,-0.004709720815347901,-0.020169962122280435
2004-09-07 00:00:00,14.07,8.0,14.9,43.0,16.25,-0.006963087248322148,-0.0023736263736263727,0.37142857142857144,0.6285714285714286,-0.004078283269941946,-0.006481303930968368
2004-09-08 00:00:00,14.06,7.0,14.64,42.0,16.25,-0.005659640905542545,-0.00283076923076923,0.34285714285714286,0.6571428571428571,-0.0038006680906915095,-0.012537560799855872
2004-09-09 00:00:00,14.01,6.0,14.45,41.0,16.05,-0.005074971164936558,-0.0028482421005785515,0.3142857142857143,0.6857142857142857,-0.003548071235091068,-0.012273250146677739
2004-09-10 00:00:00,13.76,5.0,14.2,40.0,15.89,-0.006197183098591542,-0.0030387485390632046,0.2857142857142857,0.7142857142857143,-0.003941158413214158,-0.01843433160321279
2004-09-13 00:00:00,13.17,2.0,13.819999999999999,37.0,15.65,-0.023516642547033235,-0.0033409402099497977,0.2,0.8,-0.007376080677366486,-0.03368198147797102
2004-09-14 00:00:00,13.56,1.0,13.4,36.0,15.11,0.011940298507462697,-0.0032334310295925105,0.17142857142857143,0.8285714285714285,-0.0006322202518116177,0.11953845220338692
2004-09-15 00:00:00,14.64,35.0,15.5,63.0,16.8,-0.0015852534562211971,-0.0027636054421768725,1.1785714285714286,-0.1785714285714286,-0.0013748334587291122,-0.0032703807329384138
2004-09-16 00:00:00,14.39,34.0,15.45,62.0,16.75,-0.0020178945364553564,-0.0027718550106609822,1.1428571428571428,-0.1428571428571428,-0.0019101858972831241,0.004438280166435453
2004-09-17 00:00:00,14.03,33.0,15.51,61.0,16.75,-0.002891585096614111,-0.002643923240938167,1.1071428571428572,-0.1071428571428572,-0.002918120295436534,0.011889365001464123
2004-09-20 00:00:00,14.43,30.0,15.690000000000001,58.0,16.9,-0.0026768642447418767,-0.00255705832628909,1.0,0.0,-0.0026768642447418767,-0.02230720203951575
2004-09-21 00:00:00,13.66,29.0,15.34,57.0,16.55,-0.0037764690014836125,-0.00261113508847648,0.9642857142857143,0.0357142857142857,-0.0037348499331619294,0.016448924366636516
2004-09-22 00:00:00,14.74,28.0,15.59,56.0,16.89,-0.0019472189132227612,-0.002748879303053372,0.9285714285714286,0.0714285714285714,-0.0020044803696392336,0.003147261317605486
2004-09-23 00:00:00,14.8,27.0,15.64,55.0,16.93,-0.0019892014776925256,-0.0027212893426715027,0.8928571428571429,0.1071428571428571,-0.0020676394632259875,-0.014650419606965552
2004-09-24 00:00:00,14.28,26.0,15.4,54.0,16.78,-0.0027972027972028,-0.0029371701004597328,0.8571428571428571,0.1428571428571429,-0.0028171981262395045,0.005899991375898044
2004-09-27 00:00:00,14.62,23.0,15.48,51.0,16.95,-0.002415458937198071,-0.0030973451327433606,0.75,0.25,-0.0025859304860843934,-0.03298946971256081
2004-09-28 00:00:00,13.83,22.0,14.930000000000001,50.0,16.52,-0.003348961821835235,-0.003437391905914904,0.7142857142857143,0.2857142857142857,-0.003374227560143712,-0.03155345260471855
2004-09-29 00:00:00,13.21,21.0,14.35,49.0,16.3,-0.003782976605276253,-0.004272567922874673,0.6785714285714286,0.3214285714285714,-0.003940345243075745,-0.00962035869263155
2004-09-30 00:00:00,13.34,20.0,14.280000000000001,48.0,15.98,-0.0032913165266106486,-0.003799392097264436,0.6428571428571429,0.3571428571428571,-0.0034727720875584295,-0.04290439580087357
2004-10-01 00:00:00,12.75,19.0,13.6,47.0,15.430000000000001,-0.003289473684210525,-0.00423571891491529,0.6071428571428571,0.3928571428571429,-0.003661212881987397,0.007655541153596975
2004-10-04 00:00:00,13.41,16.0,13.8,44.0,15.38,-0.0017663043478260893,-0.003668957830206205,0.5,0.5,-0.002717631089016147,0.006549066169126094
2004-10-05 00:00:00,13.95,15.0,13.9,43.0,15.469999999999999,0.0002398081534772131,-0.0036245267337704284,0.4642857142857143,0.5357142857142857,-0.001830371250405452,-0.021101910603754506
2004-10-06 00:00:00,13.28,14.0,13.6,42.0,15.15,-0.0016806722689075644,-0.0036539368222536553,0.42857142857142855,0.5714285714285714,-0.002808252013676759,0.027701971877860006
2004-10-07 00:00:00,14.5,13.0,14.12,41.0,15.45,0.0020701677925474,-0.003074433656957929,0.39285714285714285,0.6071428571428572,-0.00105334023036655,0.02353766474273097
2004-10-08 00:00:00,15.05,12.0,14.74,40.0,15.61,0.0017526006331976508,-0.0019904822915713352,0.35714285714285715,0.6428571428571428,-0.0006536669612966973,0.0019143634722053528
2004-10-11 00:00:00,14.71,9.0,14.87,37.0,15.580000000000002,-0.0011955465889561263,-0.0016275444709334369,0.25,0.75,-0.0015195450004391092,0.019996905141953347
2004-10-12 00:00:00,15.05,8.0,15.0,36.0,15.95,0.0004166666666666726,-0.002127183161665919,0.21428571428571427,0.7857142857142857,-0.0015820724841660778,-0.08735960591133003
2004-12-22 00:00:00,11.45,28.0,13.540000000000001,56.0,14.6,-0.00551276640641486,-0.002592954990215261,0.9285714285714286,0.0714285714285714,-0.0053042084481148884,-0.006514653978788778
2004-12-23 00:00:00,11.23,27.0,13.45,55.0,14.530000000000001,-0.00611317637339942,-0.0026546062334087154,0.8928571428571429,0.1071428571428571,-0.005742615286971844,0.0027290762898671593
2004-12-27 00:00:00,12.14,23.0,13.49,51.0,14.540000000000001,-0.00435104908627969,-0.0025790921595598365,0.75,0.25,-0.003908059854599726,0.0010831294871231911
2004-12-28 00:00:00,12.0,22.0,13.459999999999999,50.0,14.7,-0.004930433607996755,-0.0030126336248785237,0.7142857142857143,0.2857142857142857,-0.0043824907556772605,-0.0026533644661429806
2004-12-29 00:00:00,11.62,21.0,13.41,49.0,14.7,-0.006356308369731191,-0.0031341107871720097,0.6785714285714286,0.3214285714285714,-0.005320602003908596,0.005866124014322825
2004-12-30 00:00:00,12.56,20.0,13.5,48.0,14.76,-0.00348148148148148,-0.0030487804878048777,0.6428571428571429,0.3571428571428571,-0.003326945412311265,0.001459543166860271
2004-12-31 00:00:00,13.29,19.0,13.49,47.0,14.84,-0.0007803050992938281,-0.0032489410858683085,0.6071428571428571,0.3928571428571429,-0.0017501263797338026,0.02221184605148275
2005-01-03 00:00:00,14.08,16.0,13.86,44.0,15.05,0.000992063492063495,-0.002823920265780734,0.5,0.5,-0.0009159283868586195,0.008505318970435272
2005-01-04 00:00:00,13.98,15.0,13.930000000000001,43.0,15.23,0.00023929169657812362,-0.0030484945127098742,0.4642857142857143,0.5357142857142857,-0.001522022344111875,-0.006239237513091114
2005-01-05 00:00:00,14.09,14.0,13.88,42.0,15.1,0.001080691642651292,-0.002885525070955532,0.42857142857142855,0.5714285714285714,-0.001185717907981179,-0.014440575932646027
2005-01-06 00:00:00,13.58,13.0,13.780000000000001,41.0,14.8,-0.0011164452383610644,-0.00246138996138996,0.39285714285714285,0.6071428571428572,-0.001933018820200037,-0.010144766630615762
2005-01-07 00:00:00,13.49,12.0,13.64,40.0,14.65,-0.0009164222873900314,-0.002462213554363724,0.35714285714285715,0.6428571428571428,-0.0019101452447302623,-0.008676834560353286
2005-01-10 00:00:00,13.23,9.0,13.559999999999999,37.0,14.5,-0.0027040314650933987,-0.0023152709359605945,0.25,0.75,-0.0024124610682437955,0.008639507679788438
2005-01-11 00:00:00,13.19,8.0,13.719999999999999,36.0,14.61,-0.0048287172011661755,-0.0021756135719174746,0.21428571428571427,0.7857142857142857,-0.0027441357781850533,-0.03603527904897032
2005-01-12 00:00:00,12.56,7.0,13.1,35.0,14.12,-0.005888767720828781,-0.0025799271549979755,0.17857142857142858,0.8214285714285714,-0.0031707915417534763,0.0003821041640280113
2005-01-13 00:00:00,12.84,6.0,13.0,34.0,14.15,-0.002051282051282053,-0.002902574457344776,0.14285714285714285,0.8571428571428572,-0.0027809612564786727,-0.010182503009358159
2005-01-14 00:00:00,12.43,5.0,12.790000000000001,33.0,14.02,-0.005629397967161864,-0.0031332789891991,0.10714285714285714,0.8928571428571429,-0.003400720308266539,-0.03314834180017291
2005-01-18 00:00:00,12.47,1.0,12.33,29.0,13.559999999999999,0.011354420113544247,-0.003239570164348922,-0.03571428571428571,1.0357142857142858,-0.0037607841028451067,0.07046047484730404
2005-01-24 00:00:00,14.65,23.0,14.11,51.0,14.55,0.001663944781684285,-0.0010800196367206708,0.75,0.25,0.000977953677083046,-0.007769099442037353
2005-01-25 00:00:00,14.06,22.0,13.98,50.0,14.5,0.00026011184809468095,-0.0012807881773399005,0.7142857142857143,0.2857142857142857,-0.00018014530202948518,-0.02296228954805251
2005-01-26 00:00:00,13.44,21.0,13.6,49.0,14.319999999999999,-0.0005602240896358548,-0.001795690343176374,0.6785714285714286,0.3214285714285714,-0.0009573382425595931,-0.009927644242054317
2005-01-27 00:00:00,13.24,20.0,13.5,48.0,14.1,-0.0009629629629629621,-0.0015197568389057742,0.6428571428571429,0.3571428571428571,-0.0011618179186568237,0.0017730496453900138
2005-01-28 00:00:00,13.24,19.0,13.5,47.0,14.169999999999998,-0.001013645224171539,-0.001688678294182877,0.6071428571428571,0.3928571428571429,-0.001278836787390279,-0.02022000425670142
2005-01-31 00:00:00,12.82,16.0,13.26,44.0,13.830000000000002,-0.0020739064856711894,-0.0014719553765106962,0.5,0.5,-0.0017729309310909429,-0.023398212947785546
2005-02-01 00:00:00,12.03,15.0,12.86,43.0,13.6,-0.004302747537584241,-0.0019432773109243702,0.4642857142857143,0.5357142857142857,-0.003038745630445024,-0.051401567625494936
2005-02-02 00:00:00,11.66,14.0,12.2,42.0,12.9,-0.0031615925058547964,-0.001937984496124034,0.42857142857142855,0.5714285714285714,-0.0024623879288657893,-0.0071029174155365915
2005-02-03 00:00:00,11.79,13.0,12.25,41.0,12.7,-0.0028885400313971793,-0.001265466816647917,0.39285714285714285,0.6071428571428572,-0.0019031027224422703,-0.04938993595188355
2005-02-04 00:00:00,11.21,12.0,11.5,40.0,12.17,-0.0021014492753623124,-0.001966193215166099,0.35714285714285715,0.6428571428571428,-0.0020144989509504607,0.00366571908317459
2005-02-07 00:00:00,11.73,9.0,11.55,37.0,12.209999999999999,0.0017316017316017288,-0.001930501930501926,0.25,0.75,-0.0010149760149760123,-0.0010822510822511011
2005-02-08 00:00:00,11.6,8.0,11.5,36.0,12.209999999999999,0.0010869565217391265,-0.002076752076752074,0.21428571428571427,0.7857142857142857,-0.001398814519932531,0.008164064685803853
2005-02-09 00:00:00,12.0,7.0,11.8,35.0,12.25,0.0024213075060532598,-0.0013119533527696772,0.17857142857142858,0.8214285714285714,-0.000645299627979867,-0.009559964421604105
2005-02-10 00:00:00,11.51,6.0,11.7,34.0,12.129999999999999,-0.0027065527065526997,-0.0012660464020727822,0.14285714285714285,0.8571428571428572,-0.0014718330169984847,-0.022742028512844605
2005-02-11 00:00:00,11.43,5.0,11.4,33.0,11.86,0.000526315789473673,-0.00138520838352204,0.10714285714285714,0.8928571428571429,-0.0011804022221296425,0.0028243035920324
2005-02-14 00:00:00,11.52,2.0,11.3,30.0,11.91,0.009734513274336233,-0.0018291951541321801,-0.0,1.0,-0.0018291951541321801,0.0033585222502099388
2005-02-15 00:00:00,11.27,1.0,11.27,29.0,11.95,0.0,-0.0020322773460848768,-0.03571428571428571,1.0357142857142858,-0.0021048586798736225,0.32043571606245885
2005-04-20 00:00:00,16.92,28.0,15.45,56.0,15.8,0.00339805825242719,-0.0007911392405063324,0.9285714285714286,0.0714285714285714,0.003098829860074796,-0.055304107632975774
2005-04-21 00:00:00,14.41,27.0,14.59,55.0,15.0,-0.00045693397304089484,-0.0009761904761904765,0.8928571428571429,0.1071428571428571,-0.00051256859837835,0.028590570841084944
2005-04-22 00:00:00,15.38,26.0,15.0,54.0,15.49,0.0009743589743589764,-0.0011297611362169147,0.8571428571428571,0.1428571428571429,0.0006737703871338489,-0.03659319376556309
2005-04-25 00:00:00,14.62,23.0,14.45,51.0,14.930000000000001,0.0005115089514066495,-0.0011482154817720844,0.75,0.25,9.657784311196596e-05,0.010916340847831968
2005-04-27 00:00:00,14.87,21.0,14.669999999999998,49.0,14.9,0.0006492031031908368,-0.0005512943432406573,0.6785714285714286,0.3214285714285714,0.0002633289239807138,0.06113862599431024
2005-04-28 00:00:00,16.860001,20.0,15.6,48.0,15.74,0.004038464743589746,-0.0003176620076238895,0.6428571428571429,0.3571428571428571,0.002482705189584876,-0.010283871147911763
